Rouhof Praktijk voor Fysiotherapie en bewustwording;Fugastraat;11;POLYGON((263278.717047566 470098.322849112,263275.040043182 470093.728976849,263277.27310828 470091.941153375,263278.518099652 470093.495951111,263286.29900106 470087.266996339,263281.560081027 470081.350053951,263280.028052278 470079.43514942,263266.41802717 470090.332073224,263268.809113345 470093.317852869,263264.506037453 470096.76414903,263270.817013143 470104.648000667,263278.717047566 470098.322849112));POLYGON((263263.83294659 470095.783645285,263270.24254099 470103.502302892,263277.279714174 470097.676465874,263275.244564375 470095.242617216,263286.647875215 470085.805559576,263282.841677243 470081.219312289,263281.741506155 470082.095891239,263279.366049466 470079.213479453,263266.217657567 470090.088961943,263268.054768637 470092.310177174,263263.83294659 470095.783645285));POINT(263275.38 470088.55)
Boekelo Tandartspraktijk;Meester De Wolfstraat;40;POLYGON((251432.887902263 469252.878896512,251436.759028396 469259.91287318,251442.097101721 469256.97487735,251437.763898133 469249.103051307,251445.591946239 469244.793875014,251452.391901672 469257.148101644,251463.505963095 469251.030953035,251454.788960824 469235.193047372,251441.695980486 469242.398950206,251436.127907731 469232.282025506,251425.739961197 469237.99909616,251426.426049177 469239.24514674,251423.388901931 469240.916951112,251427.866078153 469249.051046588,251426.720907171 469249.681872586,251429.505063008 469254.741151242,251432.887902263 469252.878896512));POLYGON((251423.542634506 469240.92895949,251431.260872662 469254.337880117,251445.878109764 469245.909713613,251450.541900445 469254.03292225,251459.947386101 469248.597510838,251451.937999625 469234.686575465,251441.812610884 469240.500138326,251437.451217795 469232.93422979,251423.542634506 469240.92895949));POINT(251438.47 469244.41)
Vries Radiateurenservice Bennie De;De Reulver;82;POLYGON((257579.424831931 468463.51470328,257579.35891 468463.395075,257617.12491 468442.57785,257617.19299 468442.701025,257620.377014382 468440.945862075,257608.780046046 468420.000096266,257605.431937661 468421.81685284,257593.856037701 468400.882946659,257597.203923096 468399.032072441,257585.562933617 468377.979877426,257563.522027757 468390.168023443,257541.479983051 468402.355850901,257553.100043219 468423.370025927,257556.352926425 468421.571148464,257567.930897016 468442.507977421,257564.609013981 468444.344874874,257576.195952001 468465.298921933,257579.424831931 468463.51470328));POLYGON((257585.045088179 468475.336916644,257595.935861276 468450.813564969,257584.731856053 468430.643654413,257565.677367536 468440.062775699,257567.512932796 468443.327277932,257564.262179946 468445.141420725,257575.893933045 468465.856703102,257578.796588624 468464.237607297,257585.045088179 468475.336916644));POINT(257579.614 468446.057)
Laminaat Outlet;Kuipersdijk;90;POLYGON((258119.605480119 470596.632199954,258109.966305825 470597.084911298,258109.987077856 470597.644076734,258108.866977449 470597.693150712,258108.985887472 470601.053977557,258105.178011183 470601.223952551,258105.233662274 470602.817535756,258120.341650331 470602.13532227,258120.217943063 470598.803996988,258120.242593591 470598.802755877,258120.225816147 470598.371002522,258119.6680071 470598.393852576,258119.605480119 470596.632199954));POLYGON((258082.69013481 470606.765091745,258092.987410901 470611.22823048,258123.527494297 470602.369583773,258123.173861898 470593.896039004,258097.184230437 470588.584912603,258090.149340097 470593.404690088,258090.410100794 470600.103187113,258082.299129543 470600.914558253,258082.69013481 470606.765091745));POINT(258112.521 470599.014)
Hoopman IT Consulting;Maanstraat;49;POLYGON((255580.215006277 472408.359152488,255579.824073876 472408.620433644,255576.29811101 472410.977028308,255577.823012006 472413.257877221,255574.62899846 472415.39312885,255574.381056208 472415.020996463,255572.107972164 472416.540051906,255572.306920078 472416.837099992,255571.894067916 472417.113027632,255575.646976891 472422.728047985,255575.450099609 472422.86000299,255576.837916804 472424.938049429,255575.919073861 472425.552947488,255579.649898749 472431.135148324,255579.280983806 472431.382150828,255580.767928525 472433.607100642,255581.049908781 472433.41794841,255584.72301082 472438.914998488,255588.328952708 472444.309998265,255588.041907367 472444.502073273,255589.613963025 472446.853124575,255589.834987061 472446.705902641,255593.540980293 472452.250075524,255597.013063787 472457.444877044,255596.668980499 472457.674972042,255598.235047252 472460.017900095,255598.54393776 472459.811848321,255602.364006886 472465.526975766,255605.857019691 472470.752000549,255605.486949971 472470.999974657,255606.998049409 472473.260021683,255607.349029494 472473.026024341,255611.021900579 472478.520151642,255611.915911865 472477.922153125,255613.27888944 472479.961853053,255613.547068138 472479.783101765,255617.353112715 472485.478072404,255617.774008485 472485.196952257,255617.951111232 472485.46215243,255620.228113548 472483.938876083,255620.103907485 472483.752973151,255624.018047015 472481.137048199,255618.936891335 472473.534977719,255615.097039709 472467.791896741,255610.094082243 472460.307151455,255606.25192903 472454.557898402,255601.326938821 472447.192102959,255597.551029904 472441.541977429,255592.439053663 472433.894074307,255588.598047262 472428.148078517,255583.313109539 472420.241147297,255578.536010238 472413.095053872,255581.885042444 472410.857098896,255580.215006277 472408.359152488));POLYGON((255598.948176893 472439.32258595,255591.336097239 472444.627619924,255595.74095285 472451.153908544,255603.805610776 472446.519823375,255598.948176893 472439.32258595));POINT(255595.75 472446.38)
Artful Audio Productions;Oosterstraat;210;POLYGON((259869.012763944 471877.925073152,259867.032986724 471865.825920604,259867.032981016 471865.825921626,259860.908999321 471866.922146054,259862.061990922 471873.362998154,259865.364099421 471872.772151281,259866.311007391 471878.40895309,259869.012763944 471877.925073152));POLYGON((259868.204964178 471870.656794872,259866.759714036 471862.380836162,259862.759972373 471863.040991669,259864.119661065 471871.319131339,259868.204964178 471870.656794872));POINT(259865.2 471869.5)
Wood Ned;Sientje van Houtenlaan;47;POLYGON((255308.163393671 470045.334660654,255299.873196141 470049.902573989,255301.175102942 470052.313900206,255297.821929472 470055.194053727,255300.356072425 470059.860071587,255306.684982974 470056.427099145,255305.019087867 470053.364953001,255306.871969006 470052.366876529,255310.795083929 470050.254051437,255310.499071159 470049.695052477,255311.239903463 470049.305048943,255309.114009498 470045.325103136,255308.37892718 470045.727124299,255308.163393671 470045.334660654));POLYGON((255309.328795278 470045.121878692,255301.220728857 470048.984732231,255303.549409461 470053.649798154,255311.58407286 470049.640476056,255309.328795278 470045.121878692));POINT(255305.794 470049.72)
Zebratukker BV;Sint Janstraat;57;POLYGON((256931.770959949 470020.72916923,256920.556022416 470028.801969533,256920.55611382 470028.802097025,256921.65804045 470030.340003183,256921.540970103 470030.877873733,256921.614878895 470030.981154172,256922.415617233 470032.098120346,256922.967890386 470032.168124342,256923.469978823 470032.869152728,256929.694927718 470028.405921415,256928.960076355 470027.381850548,256929.789921942 470026.788072935,256933.95590607 470023.800023559,256931.770959949 470020.72916923));POLYGON((256924.706452087 470032.381484112,256929.083647076 470028.724222509,256926.957153144 470025.828401541,256931.846265248 470022.234778346,256931.486449281 470021.745489569,256921.290358611 470027.738801402,256924.706452087 470032.381484112));POINT(256924.79 470028.44)
Trip Textielgroothandel;Velveweg;43;POLYGON((259592.394309704 471396.511055564,259592.39389 471396.510975,259592.460699511 471396.065462206,259592.461047758 471396.063124846,259587.480976434 471395.319738848,259586.329164683 471404.08108193,259591.156947807 471404.801072356,259592.211042838 471397.741101293,259592.394309704 471396.511055564));POLYGON((259584.960587895 471405.625745752,259593.521686937 471407.006943626,259594.668100699 471399.822261401,259586.10698946 471398.441059885,259584.960587895 471405.625745752));POINT(259586.95 471400.58)
Meijer Schilderwerken G A;Kortenaerstraat;4/11;POLYGON((257309.136972409 471070.608126309,257316.298938025 471069.6929229,257316.447059887 471070.854149244,257324.322947555 471069.847949524,257324.173909836 471068.677946886,257331.296087462 471067.768923517,257330.294897079 471059.931876127,257328.470080968 471060.164901864,257328.131978621 471057.517121035,257326.867897614 471056.538874847,257322.750899862 471057.064074721,257322.453971235 471054.732853703,257321.223012377 471053.781900037,257320.843051408 471050.805876254,257321.17103155 471050.763953921,257322.053080955 471049.622876419,257321.711068299 471046.944872327,257320.55900052 471046.053075023,257320.242058439 471046.094025753,257319.874983172 471043.217121531,257320.826032406 471041.986998889,257320.521968063 471039.606050847,257324.649088021 471039.0788998,257325.618080077 471037.827003667,257325.303901494 471035.366097375,257327.139070765 471035.132100032,257326.139951013 471027.306098667,257318.977977433 471028.220003949,257318.834920655 471027.099075289,257310.988929727 471028.101046142,257311.132910325 471029.232049223,257303.970936745 471030.145946541,257305.862920973 471044.965953412,257305.15889017 471045.05597812,257306.54095738 471055.878152109,257307.244988182 471055.788127401,257309.136972409 471070.608126309));POLYGON((257304.118823799 471037.925001267,257309.148776329 471075.355147498,257331.882893114 471072.296612706,257330.396883077 471061.295908858,257319.084911428 471062.832434295,257318.301736094 471057.04643139,257320.537403506 471056.725096313,257318.962948408 471044.950773549,257316.229340941 471045.298578002,257315.036624401 471036.44766789,257304.118823799 471037.925001267));POINT(257310.52 471046.409)
Wulff Robin;Elferinksweg;33;POLYGON((256352.508090006 470727.933977751,256347.88884178 470735.091019179,256347.8889999 470735.091122604,256352.060049111 470737.818853719,256356.723072518 470730.690949999,256352.508090006 470727.933977751));POLYGON((256354.215442204 470725.578488183,256349.598110896 470732.930700343,256352.0829465 470734.765350936,256357.230242375 470727.801891941,256354.215442204 470725.578488183));POINT(256351.97 470733.75)
Jenny's Gordijnboetiek;Wethouder Gerbertstraat;27;POLYGON((256946.934974331 469702.26174833,256946.93596 469702.280125,256945.383 469702.362025,256942.991599817 469702.468684389,256942.343088522 469702.505999813,256930.170113867 469703.339946844,256918.26507899 469703.8979742,256914.847970775 469704.091028776,256914.436042434 469704.114100395,256914.941313744 469713.696250774,256916.78160389 469713.603974197,256918.723931037 469713.49197672,256922.649108629 469713.266102627,256925.321020284 469713.112047607,256930.616996068 469712.806876272,256940.135086035 469712.258923338,256942.849087267 469712.10292511,256945.852889374 469711.913127797,256945.865082211 469712.126976297,256946.323010438 469720.126847037,256946.783009297 469728.138098289,256947.240937524 469736.137976993,256947.700020526 469744.137847733,256948.297103187 469754.548897742,256948.497890777 469758.059877261,256951.97680047 469757.958162299,256951.9771 469757.95815,256952.113099729 469757.950945291,256965.001082532 469757.267852563,256965.798952783 469757.225922265,256965.303068279 469747.848053904,256961.936101215 469748.026152147,256961.687012151 469743.321126767,256961.262890973 469735.318978331,256960.83900075 469727.315850328,256960.416026384 469719.314028416,256959.988002861 469711.237122202,256961.7610691 469711.142876591,256961.256910032 469701.62590158,256960.833019809 469693.615948455,256960.408898631 469685.613146975,256959.985008408 469677.610998539,256959.565952315 469669.695952035,256947.663561476 469670.32602942,256948.303999984 469682.566928768,256948.236648697 469682.570464771,256948.435102845 469686.316126533,256948.858993067 469694.328022867,256949.273907897 469702.155975404,256946.934974331 469702.26174833));POLYGON((256949.762632483 469693.133581044,256955.056440144 469695.860120646,256958.589913825 469692.001901771,256963.895100408 469681.624093668,256963.609053934 469675.101937955,256959.729563038 469661.438371021,256948.390599304 469661.922983147,256949.762632483 469693.133581044));POINT(256953.77 469673.96)
Spoor Cafetaria Het;Beckumerstraat;10;POLYGON((251476.095007356 469379.186897987,251476.713019328 469377.411100106,251478.725976246 469371.631950312,251478.492990328 469371.551028422,251475.815097732 469370.617953866,251469.160970538 469368.300048604,251468.965932933 469368.232123911,251466.855911158 469374.422071162,251463.91605176 469373.422051482,251462.395976929 469377.731872856,251464.940011131 469378.480024048,251467.429993875 469379.350047859,251465.159888356 469385.839973937,251470.290038375 469387.640149528,251472.559912939 469381.140149029,251475.049887718 469382.009846318,251476.095007356 469379.186897987));POLYGON((251463.044301252 469376.685422884,251469.618820133 469378.780084344,251469.167625392 469380.186597315,251474.716459137 469381.961088213,251478.091524496 469371.396748849,251470.485416399 469368.969527418,251469.07913372 469373.371852494,251464.556207716 469371.9052918,251463.044301252 469376.685422884));POINT(251471.76 469376.46)
